date,stage,match_slug,market_slug,type,group,question,outcome,resolved_price
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-goncalo-ramos-gte1,soccer_player_goals_plus_assists,Gonçalo Ramos: 1+ goals + assists,Gonçalo Ramos: 1+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-goncalo-ramos-gte2,soccer_player_goals_plus_assists,Gonçalo Ramos: 2+ goals + assists,Gonçalo Ramos: 2+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-goncalo-ramos-gte2,soccer_player_goals_plus_assists,Gonçalo Ramos: 2+ goals + assists,Gonçalo Ramos: 2+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-goncalo-ramos-gte3,soccer_player_goals_plus_assists,Gonçalo Ramos: 3+ goals + assists,Gonçalo Ramos: 3+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-goncalo-ramos-gte3,soccer_player_goals_plus_assists,Gonçalo Ramos: 3+ goals + assists,Gonçalo Ramos: 3+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-goncalo-ramos-gte4,soccer_player_goals_plus_assists,Gonçalo Ramos: 4+ goals + assists,Gonçalo Ramos: 4+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-goncalo-ramos-gte4,soccer_player_goals_plus_assists,Gonçalo Ramos: 4+ goals + assists,Gonçalo Ramos: 4+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-jhon-cordoba-gte1,soccer_player_goals_plus_assists,Jhon Córdoba: 1+ goals + assists,Jhon Córdoba: 1+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-jhon-cordoba-gte1,soccer_player_goals_plus_assists,Jhon Córdoba: 1+ goals + assists,Jhon Córdoba: 1+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-jhon-cordoba-gte2,soccer_player_goals_plus_assists,Jhon Córdoba: 2+ goals + assists,Jhon Córdoba: 2+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-jhon-cordoba-gte2,soccer_player_goals_plus_assists,Jhon Córdoba: 2+ goals + assists,Jhon Córdoba: 2+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-jhon-cordoba-gte3,soccer_player_goals_plus_assists,Jhon Córdoba: 3+ goals + assists,Jhon Córdoba: 3+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-jhon-cordoba-gte3,soccer_player_goals_plus_assists,Jhon Córdoba: 3+ goals + assists,Jhon Córdoba: 3+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-jhon-cordoba-gte4,soccer_player_goals_plus_assists,Jhon Córdoba: 4+ goals + assists,Jhon Córdoba: 4+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-jhon-cordoba-gte4,soccer_player_goals_plus_assists,Jhon Córdoba: 4+ goals + assists,Jhon Córdoba: 4+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-joao-felix-gte1,soccer_player_goals_plus_assists,João Félix: 1+ goals + assists,João Félix: 1+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-joao-felix-gte1,soccer_player_goals_plus_assists,João Félix: 1+ goals + assists,João Félix: 1+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-joao-felix-gte2,soccer_player_goals_plus_assists,João Félix: 2+ goals + assists,João Félix: 2+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-joao-felix-gte2,soccer_player_goals_plus_assists,João Félix: 2+ goals + assists,João Félix: 2+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-joao-felix-gte3,soccer_player_goals_plus_assists,João Félix: 3+ goals + assists,João Félix: 3+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-joao-felix-gte3,soccer_player_goals_plus_assists,João Félix: 3+ goals + assists,João Félix: 3+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-joao-felix-gte4,soccer_player_goals_plus_assists,João Félix: 4+ goals + assists,João Félix: 4+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-joao-felix-gte4,soccer_player_goals_plus_assists,João Félix: 4+ goals + assists,João Félix: 4+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-luis-diaz-gte1,soccer_player_goals_plus_assists,Luis Díaz: 1+ goals + assists,Luis Díaz: 1+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-luis-diaz-gte1,soccer_player_goals_plus_assists,Luis Díaz: 1+ goals + assists,Luis Díaz: 1+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-luis-diaz-gte2,soccer_player_goals_plus_assists,Luis Díaz: 2+ goals + assists,Luis Díaz: 2+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-luis-diaz-gte2,soccer_player_goals_plus_assists,Luis Díaz: 2+ goals + assists,Luis Díaz: 2+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-luis-diaz-gte3,soccer_player_goals_plus_assists,Luis Díaz: 3+ goals + assists,Luis Díaz: 3+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-luis-diaz-gte3,soccer_player_goals_plus_assists,Luis Díaz: 3+ goals + assists,Luis Díaz: 3+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-luis-diaz-gte4,soccer_player_goals_plus_assists,Luis Díaz: 4+ goals + assists,Luis Díaz: 4+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-luis-diaz-gte4,soccer_player_goals_plus_assists,Luis Díaz: 4+ goals + assists,Luis Díaz: 4+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-rafael-leao-gte1,soccer_player_goals_plus_assists,Rafael Leão: 1+ goals + assists,Rafael Leão: 1+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-rafael-leao-gte1,soccer_player_goals_plus_assists,Rafael Leão: 1+ goals + assists,Rafael Leão: 1+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-rafael-leao-gte2,soccer_player_goals_plus_assists,Rafael Leão: 2+ goals + assists,Rafael Leão: 2+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-rafael-leao-gte2,soccer_player_goals_plus_assists,Rafael Leão: 2+ goals + assists,Rafael Leão: 2+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-rafael-leao-gte3,soccer_player_goals_plus_assists,Rafael Leão: 3+ goals + assists,Rafael Leão: 3+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-rafael-leao-gte3,soccer_player_goals_plus_assists,Rafael Leão: 3+ goals + assists,Rafael Leão: 3+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-rafael-leao-gte4,soccer_player_goals_plus_assists,Rafael Leão: 4+ goals + assists,Rafael Leão: 4+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-rafael-leao-gte4,soccer_player_goals_plus_assists,Rafael Leão: 4+ goals + assists,Rafael Leão: 4+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-trincao-gte1,soccer_player_goals_plus_assists,Trincão: 1+ goals + assists,Trincão: 1+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-trincao-gte1,soccer_player_goals_plus_assists,Trincão: 1+ goals + assists,Trincão: 1+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-trincao-gte2,soccer_player_goals_plus_assists,Trincão: 2+ goals + assists,Trincão: 2+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-trincao-gte2,soccer_player_goals_plus_assists,Trincão: 2+ goals + assists,Trincão: 2+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-trincao-gte3,soccer_player_goals_plus_assists,Trincão: 3+ goals + assists,Trincão: 3+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-trincao-gte3,soccer_player_goals_plus_assists,Trincão: 3+ goals + assists,Trincão: 3+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-trincao-gte4,soccer_player_goals_plus_assists,Trincão: 4+ goals + assists,Trincão: 4+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-trincao-gte4,soccer_player_goals_plus_assists,Trincão: 4+ goals + assists,Trincão: 4+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cristiano-ronaldo-gte1,soccer_player_shots,Cristiano Ronaldo: 1+ shots,Cristiano Ronaldo: 1+ shots,Yes,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cristiano-ronaldo-gte1,soccer_player_shots,Cristiano Ronaldo: 1+ shots,Cristiano Ronaldo: 1+ shots,No,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cristiano-ronaldo-gte2,soccer_player_shots,Cristiano Ronaldo: 2+ shots,Cristiano Ronaldo: 2+ shots,Yes,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cristiano-ronaldo-gte2,soccer_player_shots,Cristiano Ronaldo: 2+ shots,Cristiano Ronaldo: 2+ shots,No,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cristiano-ronaldo-gte3,soccer_player_shots,Cristiano Ronaldo: 3+ shots,Cristiano Ronaldo: 3+ shots,Yes,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cristiano-ronaldo-gte3,soccer_player_shots,Cristiano Ronaldo: 3+ shots,Cristiano Ronaldo: 3+ shots,No,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cristiano-ronaldo-gte4,soccer_player_shots,Cristiano Ronaldo: 4+ shots,Cristiano Ronaldo: 4+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cristiano-ronaldo-gte4,soccer_player_shots,Cristiano Ronaldo: 4+ shots,Cristiano Ronaldo: 4+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cristiano-ronaldo-gte5,soccer_player_shots,Cristiano Ronaldo: 5+ shots,Cristiano Ronaldo: 5+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cristiano-ronaldo-gte5,soccer_player_shots,Cristiano Ronaldo: 5+ shots,Cristiano Ronaldo: 5+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-jaminton-campaz-gte1,soccer_player_goals,Jaminton Campaz: 1+ goals,Jaminton Campaz: 1+ goals,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-jaminton-campaz-gte1,soccer_player_goals,Jaminton Campaz: 1+ goals,Jaminton Campaz: 1+ goals,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cucho-hernandez-gte1,soccer_player_shots,Cucho Hernández: 1+ shots,Cucho Hernández: 1+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cucho-hernandez-gte1,soccer_player_shots,Cucho Hernández: 1+ shots,Cucho Hernández: 1+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cucho-hernandez-gte2,soccer_player_shots,Cucho Hernández: 2+ shots,Cucho Hernández: 2+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cucho-hernandez-gte2,soccer_player_shots,Cucho Hernández: 2+ shots,Cucho Hernández: 2+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cucho-hernandez-gte3,soccer_player_shots,Cucho Hernández: 3+ shots,Cucho Hernández: 3+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cucho-hernandez-gte3,soccer_player_shots,Cucho Hernández: 3+ shots,Cucho Hernández: 3+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cucho-hernandez-gte4,soccer_player_shots,Cucho Hernández: 4+ shots,Cucho Hernández: 4+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cucho-hernandez-gte4,soccer_player_shots,Cucho Hernández: 4+ shots,Cucho Hernández: 4+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cucho-hernandez-gte5,soccer_player_shots,Cucho Hernández: 5+ shots,Cucho Hernández: 5+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-cucho-hernandez-gte5,soccer_player_shots,Cucho Hernández: 5+ shots,Cucho Hernández: 5+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-jaminton-campaz-gte1,soccer_player_shots,Jaminton Campaz: 1+ shots,Jaminton Campaz: 1+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-jaminton-campaz-gte1,soccer_player_shots,Jaminton Campaz: 1+ shots,Jaminton Campaz: 1+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-jaminton-campaz-gte2,soccer_player_shots,Jaminton Campaz: 2+ shots,Jaminton Campaz: 2+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-jaminton-campaz-gte2,soccer_player_shots,Jaminton Campaz: 2+ shots,Jaminton Campaz: 2+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-jaminton-campaz-gte3,soccer_player_shots,Jaminton Campaz: 3+ shots,Jaminton Campaz: 3+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-jaminton-campaz-gte3,soccer_player_shots,Jaminton Campaz: 3+ shots,Jaminton Campaz: 3+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-jaminton-campaz-gte4,soccer_player_shots,Jaminton Campaz: 4+ shots,Jaminton Campaz: 4+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-jaminton-campaz-gte4,soccer_player_shots,Jaminton Campaz: 4+ shots,Jaminton Campaz: 4+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-jaminton-campaz-gte5,soccer_player_shots,Jaminton Campaz: 5+ shots,Jaminton Campaz: 5+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-jaminton-campaz-gte5,soccer_player_shots,Jaminton Campaz: 5+ shots,Jaminton Campaz: 5+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-pedro-neto-gte1,soccer_player_shots,Pedro Neto: 1+ shots,Pedro Neto: 1+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-pedro-neto-gte1,soccer_player_shots,Pedro Neto: 1+ shots,Pedro Neto: 1+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-pedro-neto-gte2,soccer_player_shots,Pedro Neto: 2+ shots,Pedro Neto: 2+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-pedro-neto-gte2,soccer_player_shots,Pedro Neto: 2+ shots,Pedro Neto: 2+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-pedro-neto-gte3,soccer_player_shots,Pedro Neto: 3+ shots,Pedro Neto: 3+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-pedro-neto-gte3,soccer_player_shots,Pedro Neto: 3+ shots,Pedro Neto: 3+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-pedro-neto-gte4,soccer_player_shots,Pedro Neto: 4+ shots,Pedro Neto: 4+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-pedro-neto-gte4,soccer_player_shots,Pedro Neto: 4+ shots,Pedro Neto: 4+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-pedro-neto-gte5,soccer_player_shots,Pedro Neto: 5+ shots,Pedro Neto: 5+ shots,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-shots-pedro-neto-gte5,soccer_player_shots,Pedro Neto: 5+ shots,Pedro Neto: 5+ shots,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-assists-cucho-hernandez-gte1,soccer_player_assists,Cucho Hernández: 1+ assists,Cucho Hernández: 1+ assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-assists-cucho-hernandez-gte1,soccer_player_assists,Cucho Hernández: 1+ assists,Cucho Hernández: 1+ assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-assists-cucho-hernandez-gte2,soccer_player_assists,Cucho Hernández: 2+ assists,Cucho Hernández: 2+ assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-assists-cucho-hernandez-gte2,soccer_player_assists,Cucho Hernández: 2+ assists,Cucho Hernández: 2+ assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-assists-jaminton-campaz-gte1,soccer_player_assists,Jaminton Campaz: 1+ assists,Jaminton Campaz: 1+ assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-assists-jaminton-campaz-gte1,soccer_player_assists,Jaminton Campaz: 1+ assists,Jaminton Campaz: 1+ assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-assists-jaminton-campaz-gte2,soccer_player_assists,Jaminton Campaz: 2+ assists,Jaminton Campaz: 2+ assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-assists-jaminton-campaz-gte2,soccer_player_assists,Jaminton Campaz: 2+ assists,Jaminton Campaz: 2+ assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-jaminton-campaz-gte1,soccer_player_goals_plus_assists,Jaminton Campaz: 1+ goals + assists,Jaminton Campaz: 1+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-jaminton-campaz-gte1,soccer_player_goals_plus_assists,Jaminton Campaz: 1+ goals + assists,Jaminton Campaz: 1+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-jaminton-campaz-gte2,soccer_player_goals_plus_assists,Jaminton Campaz: 2+ goals + assists,Jaminton Campaz: 2+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-jaminton-campaz-gte2,soccer_player_goals_plus_assists,Jaminton Campaz: 2+ goals + assists,Jaminton Campaz: 2+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-jaminton-campaz-gte3,soccer_player_goals_plus_assists,Jaminton Campaz: 3+ goals + assists,Jaminton Campaz: 3+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-jaminton-campaz-gte3,soccer_player_goals_plus_assists,Jaminton Campaz: 3+ goals + assists,Jaminton Campaz: 3+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-jaminton-campaz-gte4,soccer_player_goals_plus_assists,Jaminton Campaz: 4+ goals + assists,Jaminton Campaz: 4+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-jaminton-campaz-gte4,soccer_player_goals_plus_assists,Jaminton Campaz: 4+ goals + assists,Jaminton Campaz: 4+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-pedro-neto-gte1,soccer_player_goals_plus_assists,Pedro Neto: 1+ goals + assists,Pedro Neto: 1+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-pedro-neto-gte1,soccer_player_goals_plus_assists,Pedro Neto: 1+ goals + assists,Pedro Neto: 1+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-pedro-neto-gte2,soccer_player_goals_plus_assists,Pedro Neto: 2+ goals + assists,Pedro Neto: 2+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-pedro-neto-gte2,soccer_player_goals_plus_assists,Pedro Neto: 2+ goals + assists,Pedro Neto: 2+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-pedro-neto-gte3,soccer_player_goals_plus_assists,Pedro Neto: 3+ goals + assists,Pedro Neto: 3+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-pedro-neto-gte3,soccer_player_goals_plus_assists,Pedro Neto: 3+ goals + assists,Pedro Neto: 3+ goals + assists,No,1
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-pedro-neto-gte4,soccer_player_goals_plus_assists,Pedro Neto: 4+ goals + assists,Pedro Neto: 4+ goals + assists,Yes,0
2026-06-27,Group,fifwc-col-prt-2026-06-27,fifwc-col-prt-2026-06-27-goals-plus-assists-pedro-neto-gte4,soccer_player_goals_plus_assists,Pedro Neto: 4+ goals + assists,Pedro Neto: 4+ goals + assists,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-cdr,moneyline,DR Congo,Will DR Congo win on 2026-06-27?,Yes,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-cdr,moneyline,DR Congo,Will DR Congo win on 2026-06-27?,No,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-draw,moneyline,Draw (DR Congo vs. Uzbekistan),Will DR Congo vs. Uzbekistan end in a draw?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-draw,moneyline,Draw (DR Congo vs. Uzbekistan),Will DR Congo vs. Uzbekistan end in a draw?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-uzb,moneyline,Uzbekistan,Will Uzbekistan win on 2026-06-27?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-uzb,moneyline,Uzbekistan,Will Uzbekistan win on 2026-06-27?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-halftime-result-home,soccer_halftime_result,DR Congo,DR Congo leading at halftime?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-halftime-result-home,soccer_halftime_result,DR Congo,DR Congo leading at halftime?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-halftime-result-draw,soccer_halftime_result,Draw,DR Congo vs. Uzbekistan: Draw at halftime?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-halftime-result-draw,soccer_halftime_result,Draw,DR Congo vs. Uzbekistan: Draw at halftime?,No,1
